path,spoofType,illuminationCondition,environment,isSpoof
Data/train/1985/spoof/002329.jpg,2,2,2,1
Data/train/1264/spoof/002330.jpg,2,1,1,1
Data/train/65/spoof/002338.jpg,1,1,1,1
Data/train/4923/live/002339.jpg,0,0,0,0
Data/train/4904/spoof/002340.jpg,5,1,2,1
Data/train/8730/spoof/002341.jpg,9,2,1,1
Data/train/1871/spoof/002342.jpg,2,1,2,1
Data/train/471/live/002345.jpg,0,0,0,0
Data/train/8751/live/002349.jpg,0,0,0,0
Data/train/8454/spoof/002350.jpg,9,1,1,1
Data/train/401/spoof/002354.jpg,1,1,1,1
Data/train/7535/spoof/002356.jpg,8,1,1,1
Data/train/671/live/002357.jpg,0,0,0,0
Data/train/863/live/002358.jpg,0,0,0,0
Data/train/137/live/002360.jpg,0,0,0,0
Data/train/617/spoof/002361.jpg,1,3,1,1
Data/train/1887/spoof/002364.jpg,2,1,2,1
Data/train/7817/spoof/002365.jpg,8,3,1,1
Data/train/7899/spoof/002366.jpg,8,4,1,1
Data/train/1796/spoof/002367.jpg,2,1,2,1
Data/train/1287/spoof/002370.jpg,2,1,1,1
Data/train/9041/live/002373.jpg,0,0,0,0
Data/train/86/live/002374.jpg,0,0,0,0
Data/train/126/live/002375.jpg,0,0,0,0
Data/train/302/live/002376.jpg,0,0,0,0
Data/train/4594/spoof/002379.jpg,5,2,1,1
Data/train/305/live/002382.jpg,0,0,0,0
Data/train/4497/spoof/002383.jpg,5,1,1,1
Data/train/4254/live/002385.jpg,0,0,0,0
Data/train/7674/spoof/002386.jpg,8,2,1,1
Data/train/9031/live/002390.jpg,0,0,0,0
Data/train/8343/spoof/002394.jpg,9,1,1,1
Data/train/7289/spoof/002396.jpg,8,1,1,1
Data/train/8953/spoof/002397.jpg,9,1,2,1
Data/train/492/spoof/002398.jpg,1,2,1,1
Data/train/8858/live/002402.jpg,0,0,0,0
Data/train/498/spoof/002403.jpg,1,2,1,1
Data/train/65/spoof/002404.jpg,1,1,1,1
Data/train/101/spoof/002410.jpg,1,1,1,1
Data/train/4504/live/002413.jpg,0,0,0,0
Data/train/7571/spoof/002414.jpg,8,1,1,1
Data/train/9079/live/002420.jpg,0,0,0,0
Data/train/1381/live/002421.jpg,0,0,0,0
Data/train/1811/live/002422.jpg,0,0,0,0
Data/train/8879/spoof/002424.jpg,9,4,1,1
Data/train/4402/live/002425.jpg,0,0,0,0
Data/train/8132/spoof/002427.jpg,8,4,2,1
Data/train/8225/spoof/002430.jpg,9,2,1,1
Data/train/8733/spoof/002431.jpg,9,2,1,1
Data/train/691/spoof/002438.jpg,1,4,1,1
Data/train/4514/spoof/002442.jpg,5,1,1,1
Data/train/4648/live/002444.jpg,0,0,0,0
Data/train/5108/spoof/002446.jpg,5,1,1,1
Data/train/128/live/002448.jpg,0,0,0,0
Data/train/4685/spoof/002452.jpg,5,2,1,1
Data/train/85/spoof/002453.jpg,1,1,1,1
Data/train/860/spoof/002454.jpg,1,1,2,1
Data/train/4640/spoof/002456.jpg,5,2,1,1
Data/train/7428/spoof/002457.jpg,8,1,1,1
Data/train/4292/live/002459.jpg,0,0,0,0
Data/train/4625/spoof/002460.jpg,5,2,1,1
Data/train/1286/spoof/002464.jpg,2,1,1,1
Data/train/220/live/002468.jpg,0,0,0,0
Data/train/8123/spoof/002469.jpg,8,4,2,1
Data/train/7186/spoof/002471.jpg,8,1,1,1
Data/train/9153/spoof/002476.jpg,9,4,2,1
Data/train/7202/spoof/002480.jpg,8,1,1,1
Data/train/4976/spoof/002485.jpg,5,1,2,1
Data/train/8706/live/002488.jpg,0,0,0,0
Data/train/1197/live/002489.jpg,0,0,0,0
Data/train/8581/live/002490.jpg,0,0,0,0
Data/train/1765/spoof/002493.jpg,2,4,1,1
Data/train/4884/live/002494.jpg,0,0,0,0
Data/train/664/spoof/002497.jpg,1,3,1,1
Data/train/8426/live/002498.jpg,0,0,0,0
Data/train/7505/live/002500.jpg,0,0,0,0
Data/train/8618/spoof/002503.jpg,9,3,1,1
Data/train/103/spoof/002504.jpg,1,1,1,1
Data/train/8889/live/002505.jpg,0,0,0,0
Data/train/8319/spoof/002508.jpg,9,1,1,1
Data/train/9123/live/002512.jpg,0,0,0,0
Data/train/4889/live/002515.jpg,0,0,0,0
Data/train/8456/live/002518.jpg,0,0,0,0
Data/train/8159/spoof/002519.jpg,9,1,1,1
Data/train/8408/live/002521.jpg,0,0,0,0
Data/train/7511/spoof/002524.jpg,8,1,1,1
Data/train/7720/live/002525.jpg,0,0,0,0
Data/train/4958/spoof/002526.jpg,5,1,2,1
Data/train/1875/live/002527.jpg,0,0,0,0
Data/train/8643/live/002529.jpg,0,0,0,0
Data/train/4983/spoof/002530.jpg,5,1,2,1
Data/train/8658/live/002531.jpg,0,0,0,0
Data/train/9029/spoof/002533.jpg,9,1,2,1
Data/train/450/spoof/002534.jpg,1,1,1,1
Data/train/71/live/002538.jpg,0,0,0,0
Data/train/1548/spoof/002539.jpg,2,2,1,1
Data/train/7471/spoof/002541.jpg,8,1,1,1
Data/train/4467/spoof/002544.jpg,5,1,1,1
Data/train/509/live/002545.jpg,0,0,0,0
Data/train/1918/spoof/002546.jpg,2,1,2,1
Data/train/4320/spoof/002548.jpg,5,1,1,1
Data/train/613/spoof/002550.jpg,1,3,1,1
Data/train/4369/spoof/002552.jpg,5,1,1,1
Data/train/4483/live/002555.jpg,0,0,0,0
Data/train/4987/spoof/002556.jpg,5,1,2,1
Data/train/9130/live/002557.jpg,0,0,0,0
Data/train/4819/spoof/002558.jpg,5,4,1,1
Data/train/4391/spoof/002559.jpg,5,1,1,1
Data/train/559/spoof/002560.jpg,1,2,1,1
Data/train/458/spoof/002561.jpg,1,1,1,1
Data/train/4308/live/002562.jpg,0,0,0,0
Data/train/8115/spoof/002565.jpg,8,3,2,1
Data/train/8276/live/002566.jpg,0,0,0,0
Data/train/744/live/002569.jpg,0,0,0,0
Data/train/1614/spoof/002573.jpg,2,2,1,1
Data/train/8535/spoof/002574.jpg,9,1,1,1
Data/train/7850/spoof/002576.jpg,8,4,1,1
Data/train/1915/live/002580.jpg,0,0,0,0
Data/train/7467/spoof/002581.jpg,8,1,1,1
Data/train/1149/live/002583.jpg,0,0,0,0
Data/train/5085/live/002584.jpg,0,0,0,0
Data/train/1110/spoof/002585.jpg,2,1,1,1
Data/train/619/spoof/002586.jpg,1,3,1,1
Data/train/9000/spoof/002587.jpg,9,1,2,1
Data/train/1167/live/002588.jpg,0,0,0,0
Data/train/8618/spoof/002590.jpg,9,2,1,1
Data/train/280/spoof/002592.jpg,1,1,1,1
Data/train/8979/spoof/002594.jpg,9,1,2,1
Data/train/7184/spoof/002596.jpg,8,1,1,1
Data/train/7782/spoof/002598.jpg,8,3,1,1
Data/train/5765/spoof/002600.jpg,2,2,1,1
Data/train/7346/spoof/002604.jpg,8,1,1,1
Data/train/1122/spoof/002608.jpg,2,1,1,1
Data/train/7583/spoof/002613.jpg,8,1,1,1
Data/train/1035/spoof/002619.jpg,2,1,1,1
Data/train/1847/spoof/002623.jpg,2,1,2,1
Data/train/1500/spoof/002626.jpg,2,2,1,1
Data/train/741/spoof/002633.jpg,1,4,1,1
Data/train/4400/spoof/002635.jpg,5,1,1,1
Data/train/447/live/002636.jpg,0,0,0,0
Data/train/7587/spoof/002637.jpg,8,1,1,1
Data/train/1500/spoof/002640.jpg,2,2,1,1
Data/train/7494/spoof/002643.jpg,8,1,1,1
Data/train/565/live/002645.jpg,0,0,0,0
Data/train/7330/spoof/002646.jpg,8,1,1,1
Data/train/1255/spoof/002647.jpg,2,1,1,1
Data/train/8602/live/002649.jpg,0,0,0,0
Data/train/7174/spoof/002650.jpg,8,1,1,1
Data/train/1974/live/002651.jpg,0,0,0,0
Data/train/1954/live/002652.jpg,0,0,0,0
Data/train/4965/spoof/002653.jpg,5,1,2,1
Data/train/8692/spoof/002655.jpg,9,2,1,1
Data/train/7203/spoof/002659.jpg,8,1,1,1
Data/train/843/live/002660.jpg,0,0,0,0
Data/train/8185/spoof/002663.jpg,9,1,1,1
Data/train/894/live/002664.jpg,0,0,0,0
Data/train/7728/spoof/002666.jpg,8,2,1,1
Data/train/4563/spoof/002667.jpg,5,1,1,1
Data/train/7342/spoof/002669.jpg,8,1,1,1
Data/train/8354/live/002670.jpg,0,0,0,0
Data/train/1892/live/002672.jpg,0,0,0,0
Data/train/966/live/002673.jpg,0,0,0,0
Data/train/8078/live/002676.jpg,0,0,0,0
Data/train/1417/spoof/002679.jpg,2,1,1,1
Data/train/7367/spoof/002680.jpg,8,1,1,1
Data/train/8232/spoof/002681.jpg,9,1,1,1
Data/train/5050/spoof/002683.jpg,5,2,2,1
Data/train/358/spoof/002686.jpg,1,1,1,1
Data/train/481/live/002694.jpg,0,0,0,0
Data/train/4889/spoof/002696.jpg,5,1,2,1
Data/train/4247/live/002701.jpg,0,0,0,0
Data/train/1135/spoof/002702.jpg,2,1,1,1
Data/train/9064/spoof/002703.jpg,9,2,2,1
Data/train/8409/spoof/002713.jpg,9,1,1,1
Data/train/1146/live/002715.jpg,0,0,0,0
Data/train/7505/spoof/002721.jpg,8,1,1,1
Data/train/164/live/002723.jpg,0,0,0,0
Data/train/8954/live/002730.jpg,0,0,0,0
Data/train/633/spoof/002731.jpg,1,3,1,1
Data/train/1339/live/002732.jpg,0,0,0,0
Data/train/7248/live/002733.jpg,0,0,0,0
Data/train/8033/live/002737.jpg,0,0,0,0
Data/train/4593/spoof/002738.jpg,5,2,1,1
Data/train/844/live/002740.jpg,0,0,0,0
Data/train/364/spoof/002742.jpg,1,1,1,1
Data/train/7382/live/002743.jpg,0,0,0,0
Data/train/1371/live/002745.jpg,0,0,0,0
Data/train/1113/spoof/002754.jpg,2,1,1,1
Data/train/8212/spoof/002763.jpg,9,1,1,1
Data/train/1648/live/002765.jpg,0,0,0,0
Data/train/8674/spoof/002767.jpg,9,2,1,1
Data/train/9157/spoof/002769.jpg,9,1,1,1
Data/train/1801/live/002770.jpg,0,0,0,0
Data/train/432/spoof/002776.jpg,1,1,1,1
Data/train/8514/live/002778.jpg,0,0,0,0
Data/train/803/live/002780.jpg,0,0,0,0
Data/train/8739/spoof/002782.jpg,9,2,1,1
Data/train/7773/live/002785.jpg,0,0,0,0
Data/train/1599/spoof/002786.jpg,2,2,1,1
Data/train/9158/live/002788.jpg,0,0,0,0
Data/train/370/live/002792.jpg,0,0,0,0
Data/train/7999/spoof/002794.jpg,8,1,2,1
Data/train/4214/spoof/002799.jpg,5,1,1,1
Data/train/2042/spoof/002801.jpg,2,4,2,1
Data/train/7261/spoof/002804.jpg,8,1,1,1
Data/train/9117/live/002807.jpg,0,0,0,0
Data/train/7866/spoof/002808.jpg,8,4,1,1
Data/train/7317/live/002809.jpg,0,0,0,0
Data/train/597/spoof/002810.jpg,1,3,1,1
Data/train/7621/live/002812.jpg,0,0,0,0
Data/train/4367/spoof/002813.jpg,5,1,1,1
Data/train/8119/spoof/002815.jpg,8,4,1,1
Data/train/7785/spoof/002819.jpg,8,3,1,1
Data/train/4447/live/002821.jpg,0,0,0,0
Data/train/432/spoof/002822.jpg,1,1,1,1
Data/train/8994/live/002823.jpg,0,0,0,0
Data/train/5110/spoof/002827.jpg,5,1,1,1
Data/train/4486/spoof/002829.jpg,5,1,1,1
Data/train/8755/spoof/002830.jpg,9,2,1,1
Data/train/1086/spoof/002833.jpg,2,1,1,1
Data/train/7865/spoof/002834.jpg,8,4,1,1
Data/train/716/spoof/002836.jpg,1,4,1,1
Data/train/8668/spoof/002838.jpg,9,2,1,1
Data/train/389/spoof/002839.jpg,1,1,1,1
Data/train/617/live/002840.jpg,0,0,0,0
Data/train/8946/live/002841.jpg,0,0,0,0
Data/train/5018/live/002842.jpg,0,0,0,0
Data/train/7962/live/002843.jpg,0,0,0,0
Data/train/1333/spoof/002845.jpg,2,1,1,1
Data/train/618/spoof/002846.jpg,1,3,1,1
Data/train/9002/live/002847.jpg,0,0,0,0
Data/train/636/spoof/002848.jpg,1,3,1,1
Data/train/1339/spoof/002852.jpg,2,1,1,1
Data/train/1392/spoof/002853.jpg,2,1,1,1
Data/train/516/live/002856.jpg,0,0,0,0
Data/train/8858/live/002858.jpg,0,0,0,0
Data/train/5021/spoof/002859.jpg,5,2,2,1
Data/train/8779/live/002866.jpg,0,0,0,0
Data/train/1286/spoof/002869.jpg,2,1,1,1
Data/train/5003/spoof/002870.jpg,5,1,2,1
Data/train/464/spoof/002871.jpg,1,2,1,1
Data/train/4897/live/002875.jpg,0,0,0,0
Data/train/4910/live/002876.jpg,0,0,0,0
Data/train/4568/spoof/002878.jpg,5,2,1,1
Data/train/976/spoof/002880.jpg,1,3,2,1
Data/train/8094/live/002881.jpg,0,0,0,0
Data/train/8206/spoof/002882.jpg,9,2,1,1
Data/train/8199/spoof/002883.jpg,9,1,1,1
Data/train/1549/live/002886.jpg,0,0,0,0
Data/train/7596/spoof/002887.jpg,8,1,1,1
Data/train/129/spoof/002888.jpg,1,1,1,1
Data/train/7769/spoof/002889.jpg,8,3,1,1
Data/train/4528/live/002892.jpg,0,0,0,0
Data/train/7666/spoof/002893.jpg,8,2,1,1
Data/train/8413/spoof/002897.jpg,9,1,1,1
Data/train/8969/live/002899.jpg,0,0,0,0
Data/train/7997/spoof/002903.jpg,8,1,2,1
Data/train/1425/live/002904.jpg,0,0,0,0
Data/train/8594/live/002907.jpg,0,0,0,0
Data/train/88/spoof/002908.jpg,1,1,1,1
Data/train/1560/spoof/002910.jpg,2,2,1,1
Data/train/7247/spoof/002912.jpg,8,1,1,1
Data/train/1959/spoof/002914.jpg,2,2,2,1
Data/train/1226/spoof/002915.jpg,2,1,1,1
Data/train/7984/spoof/002916.jpg,8,1,2,1
Data/train/4959/live/002919.jpg,0,0,0,0
Data/train/8746/live/002922.jpg,0,0,0,0
Data/train/9095/spoof/002923.jpg,9,2,2,1
Data/train/8157/live/002924.jpg,0,0,0,0
Data/train/225/live/002925.jpg,0,0,0,0
Data/train/8443/live/002929.jpg,0,0,0,0
Data/train/1159/spoof/002930.jpg,2,1,1,1
Data/train/2040/spoof/002931.jpg,2,4,2,1
Data/train/7683/spoof/002937.jpg,8,2,1,1
Data/train/7632/live/002943.jpg,0,0,0,0
Data/train/7905/spoof/002946.jpg,8,4,1,1
Data/train/1614/spoof/002948.jpg,2,2,1,1
Data/train/7694/live/002949.jpg,0,0,0,0
Data/train/8335/live/002951.jpg,0,0,0,0
Data/train/7255/spoof/002953.jpg,8,1,1,1
Data/train/7720/live/002954.jpg,0,0,0,0
Data/train/7879/spoof/002955.jpg,8,4,1,1
Data/train/560/spoof/002956.jpg,1,2,1,1
Data/train/8360/spoof/002957.jpg,9,1,1,1
Data/train/7225/spoof/002960.jpg,8,1,1,1
Data/train/8095/spoof/002961.jpg,8,3,2,1
Data/train/882/spoof/002963.jpg,1,1,2,1
Data/train/4970/spoof/002965.jpg,5,1,2,1
Data/train/7800/spoof/002966.jpg,8,3,1,1
Data/train/1472/live/002968.jpg,0,0,0,0
Data/train/1851/live/002969.jpg,0,0,0,0
Data/train/2021/live/002970.jpg,0,0,0,0
Data/train/8609/spoof/002972.jpg,9,3,1,1
Data/train/7187/live/002975.jpg,0,0,0,0
Data/train/768/spoof/002976.jpg,1,1,2,1
Data/train/1839/live/002977.jpg,0,0,0,0
Data/train/1372/spoof/002978.jpg,2,1,1,1
Data/train/8339/spoof/002982.jpg,9,1,1,1
Data/train/9165/spoof/002984.jpg,9,1,1,1
Data/train/9082/spoof/002987.jpg,9,3,2,1
Data/train/8588/spoof/002988.jpg,9,1,1,1
Data/train/7596/spoof/002989.jpg,8,1,1,1
Data/train/1696/live/002990.jpg,0,0,0,0
Data/train/8836/spoof/002992.jpg,9,4,1,1
Data/train/1786/live/002993.jpg,0,0,0,0
Data/train/8433/live/002994.jpg,0,0,0,0
Data/train/9093/spoof/002995.jpg,9,2,2,1
Data/train/8336/spoof/002996.jpg,9,1,1,1
Data/train/8591/spoof/002997.jpg,9,1,1,1
Data/train/901/spoof/002998.jpg,1,1,2,1
Data/train/4771/spoof/002999.jpg,5,3,1,1
Data/train/1482/live/003000.jpg,0,0,0,0
Data/train/5046/spoof/003001.jpg,5,2,2,1
Data/train/4953/live/003002.jpg,0,0,0,0
Data/train/1301/spoof/003004.jpg,2,1,1,1
Data/train/8284/live/003006.jpg,0,0,0,0
Data/train/8669/spoof/003009.jpg,9,2,1,1
Data/train/7440/spoof/003010.jpg,8,1,1,1
Data/train/130/live/003011.jpg,0,0,0,0
Data/train/8009/spoof/003013.jpg,8,1,2,1
Data/train/4935/live/003014.jpg,0,0,0,0
Data/train/7904/spoof/003015.jpg,8,4,1,1
Data/train/1441/spoof/003016.jpg,2,1,1,1
Data/train/8177/spoof/003019.jpg,9,1,1,1
Data/train/8899/spoof/003022.jpg,9,4,1,1
Data/train/7513/live/003025.jpg,0,0,0,0
Data/train/541/spoof/003028.jpg,1,2,1,1
Data/train/1008/spoof/003029.jpg,1,1,1,1
Data/train/8223/live/003033.jpg,0,0,0,0
Data/train/546/spoof/003034.jpg,1,2,1,1
Data/train/746/spoof/003037.jpg,1,1,2,1
Data/train/1181/spoof/003038.jpg,2,1,1,1
Data/train/4485/spoof/003039.jpg,5,1,1,1
Data/train/8016/spoof/003042.jpg,8,1,2,1
Data/train/197/spoof/003043.jpg,1,1,1,1
Data/train/4340/live/003044.jpg,0,0,0,0
Data/train/4519/spoof/003046.jpg,5,1,1,1
Data/train/1473/live/003047.jpg,0,0,0,0
Data/train/248/live/003048.jpg,0,0,0,0
Data/train/905/spoof/003049.jpg,1,2,2,1
Data/train/7653/spoof/003051.jpg,8,2,1,1
Data/train/7890/spoof/003054.jpg,8,4,1,1
Data/train/1608/spoof/003056.jpg,2,2,1,1
Data/train/1364/live/003059.jpg,0,0,0,0
Data/train/8386/live/003061.jpg,0,0,0,0
Data/train/7264/live/003062.jpg,0,0,0,0
Data/train/1518/spoof/003066.jpg,2,2,1,1
Data/train/8316/live/003067.jpg,0,0,0,0
Data/train/1041/spoof/003069.jpg,2,1,1,1
Data/train/7635/spoof/003071.jpg,8,2,1,1
Data/train/123/spoof/003073.jpg,1,1,1,1
Data/train/8972/live/003075.jpg,0,0,0,0
Data/train/64/spoof/003079.jpg,1,1,1,1
Data/train/963/spoof/003080.jpg,1,3,2,1
Data/train/8199/live/003083.jpg,0,0,0,0
Data/train/191/spoof/003084.jpg,1,1,1,1
Data/train/1966/spoof/003085.jpg,2,2,2,1
Data/train/1778/spoof/003087.jpg,2,4,1,1
Data/train/8563/spoof/003088.jpg,9,1,1,1
Data/train/4135/spoof/003090.jpg,5,1,1,1
Data/train/9074/live/003091.jpg,0,0,0,0
Data/train/1751/spoof/003092.jpg,2,4,1,1
Data/train/224/live/003094.jpg,0,0,0,0
Data/train/9072/spoof/003097.jpg,9,2,2,1
Data/train/4155/spoof/003099.jpg,5,1,1,1
Data/train/8423/spoof/003100.jpg,9,1,1,1
Data/train/1958/live/003102.jpg,0,0,0,0
Data/train/2032/spoof/003103.jpg,2,4,2,1
Data/train/989/live/003107.jpg,0,0,0,0
Data/train/7482/spoof/003108.jpg,8,1,1,1
Data/train/7314/live/003110.jpg,0,0,0,0
Data/train/4770/live/003113.jpg,0,0,0,0
Data/train/918/spoof/003115.jpg,1,2,2,1
Data/train/4723/live/003117.jpg,0,0,0,0
Data/train/256/live/003121.jpg,0,0,0,0
Data/train/922/spoof/003124.jpg,1,2,2,1
Data/train/980/spoof/003126.jpg,1,4,2,1
Data/train/798/spoof/003128.jpg,1,1,2,1
Data/train/4833/spoof/003129.jpg,5,4,1,1
Data/train/8835/live/003130.jpg,0,0,0,0
Data/train/5765/spoof/003131.jpg,2,2,1,1
Data/train/9143/spoof/003132.jpg,9,4,2,1
Data/train/7202/live/003133.jpg,0,0,0,0
Data/train/4349/spoof/003134.jpg,5,1,1,1
Data/train/1517/live/003138.jpg,0,0,0,0
Data/train/271/live/003140.jpg,0,0,0,0
Data/train/9030/spoof/003141.jpg,9,1,2,1
Data/train/1998/spoof/003142.jpg,2,3,2,1
Data/train/1660/spoof/003143.jpg,2,3,1,1
Data/train/7913/spoof/003145.jpg,8,1,2,1
Data/train/1158/live/003146.jpg,0,0,0,0
Data/train/216/live/003149.jpg,0,0,0,0
Data/train/7227/spoof/003150.jpg,8,1,1,1
Data/train/2050/live/003153.jpg,0,0,0,0
Data/train/645/live/003156.jpg,0,0,0,0
Data/train/175/spoof/003157.jpg,1,1,1,1
Data/train/1054/spoof/003158.jpg,2,1,1,1
Data/train/7997/spoof/003163.jpg,8,1,2,1
Data/train/7165/spoof/003165.jpg,8,1,1,1
Data/train/8797/spoof/003168.jpg,9,3,1,1
Data/train/8080/spoof/003170.jpg,8,2,2,1
Data/train/8310/live/003173.jpg,0,0,0,0
Data/train/2019/spoof/003174.jpg,2,4,2,1
Data/train/4613/spoof/003178.jpg,5,2,1,1
Data/train/1294/live/003179.jpg,0,0,0,0
Data/train/7695/live/003180.jpg,0,0,0,0
Data/train/7943/spoof/003182.jpg,8,1,2,1
Data/train/1424/spoof/003183.jpg,2,1,1,1
Data/train/2013/spoof/003185.jpg,2,3,2,1
Data/train/306/spoof/003186.jpg,1,1,1,1
Data/train/1079/spoof/003187.jpg,2,1,1,1
Data/train/1704/spoof/003189.jpg,2,3,1,1
Data/train/5009/live/003190.jpg,0,0,0,0
Data/train/7643/spoof/003192.jpg,8,2,1,1
Data/train/4847/spoof/003194.jpg,5,4,1,1
Data/train/7222/spoof/003197.jpg,8,1,1,1
Data/train/525/spoof/003199.jpg,1,2,1,1
Data/train/8739/live/003200.jpg,0,0,0,0
Data/train/1824/live/003201.jpg,0,0,0,0
Data/train/4934/live/003202.jpg,0,0,0,0
Data/train/8314/spoof/003203.jpg,9,1,1,1
Data/train/1538/spoof/003205.jpg,2,2,1,1
Data/train/2029/spoof/003207.jpg,2,4,2,1
Data/train/8606/spoof/003209.jpg,9,1,1,1
Data/train/8515/spoof/003210.jpg,9,1,1,1
Data/train/4709/spoof/003213.jpg,5,2,1,1
Data/train/8478/live/003214.jpg,0,0,0,0
Data/train/4249/spoof/003215.jpg,5,1,1,1
Data/train/4594/live/003216.jpg,0,0,0,0
Data/train/1951/live/003218.jpg,0,0,0,0
Data/train/1946/spoof/003219.jpg,2,2,2,1
Data/train/363/spoof/003221.jpg,1,1,1,1
Data/train/466/spoof/003223.jpg,1,1,1,1
Data/train/1539/spoof/003224.jpg,2,2,1,1
Data/train/8299/spoof/003225.jpg,9,1,1,1
Data/train/86/live/003226.jpg,0,0,0,0
Data/train/8403/spoof/003229.jpg,9,1,1,1
Data/train/8232/spoof/003230.jpg,9,1,1,1
Data/train/1900/spoof/003231.jpg,2,1,2,1
Data/train/599/spoof/003232.jpg,1,3,1,1
Data/train/4534/spoof/003233.jpg,5,1,1,1
Data/train/1041/spoof/003235.jpg,2,1,1,1
Data/train/8075/spoof/003236.jpg,8,2,2,1
Data/train/4881/spoof/003243.jpg,5,1,2,1
Data/train/4617/spoof/003247.jpg,5,2,1,1
Data/train/340/spoof/003248.jpg,1,1,1,1
Data/train/4208/spoof/003249.jpg,5,1,1,1
Data/train/1735/live/003252.jpg,0,0,0,0
Data/train/8334/live/003253.jpg,0,0,0,0
Data/train/328/spoof/003254.jpg,1,1,1,1
Data/train/8029/spoof/003258.jpg,8,1,2,1
Data/train/1218/spoof/003265.jpg,2,1,1,1
Data/train/7906/spoof/003267.jpg,8,4,1,1
Data/train/378/live/003268.jpg,0,0,0,0
Data/train/260/spoof/003269.jpg,1,1,1,1
Data/train/9099/spoof/003270.jpg,9,2,2,1
Data/train/778/spoof/003271.jpg,1,1,2,1
Data/train/5093/live/003274.jpg,0,0,0,0
Data/train/4798/spoof/003276.jpg,5,4,1,1
Data/train/7271/spoof/003280.jpg,8,1,1,1
Data/train/7368/spoof/003282.jpg,8,1,1,1
Data/train/778/spoof/003284.jpg,1,1,2,1
Data/train/1693/spoof/003285.jpg,2,3,1,1
Data/train/8432/spoof/003286.jpg,9,1,1,1
Data/train/4165/live/003287.jpg,0,0,0,0
Data/train/34/live/003289.jpg,0,0,0,0
Data/train/30/live/003291.jpg,0,0,0,0
Data/train/4895/live/003292.jpg,0,0,0,0
Data/train/8501/spoof/003293.jpg,9,1,1,1
Data/train/8919/spoof/003294.jpg,9,1,2,1
Data/train/8065/spoof/003295.jpg,8,2,2,1
Data/train/361/spoof/003296.jpg,1,1,1,1
Data/train/8389/spoof/003298.jpg,9,1,1,1
Data/train/1370/live/003301.jpg,0,0,0,0
Data/train/4794/live/003302.jpg,0,0,0,0
Data/train/682/spoof/003303.jpg,1,4,1,1
Data/train/7808/live/003305.jpg,0,0,0,0
Data/train/1289/live/003307.jpg,0,0,0,0
Data/train/574/spoof/003308.jpg,1,2,1,1
Data/train/1820/spoof/003311.jpg,2,1,2,1
Data/train/4628/live/003316.jpg,0,0,0,0
Data/train/8160/spoof/003318.jpg,9,1,1,1
Data/train/9031/live/003323.jpg,0,0,0,0
Data/train/894/live/003326.jpg,0,0,0,0
Data/train/7434/spoof/003327.jpg,8,1,1,1
Data/train/7784/live/003330.jpg,0,0,0,0
Data/train/751/spoof/003331.jpg,1,1,2,1
Data/train/9171/live/003333.jpg,0,0,0,0
Data/train/293/spoof/003338.jpg,1,1,1,1
Data/train/4764/live/003339.jpg,0,0,0,0
Data/train/443/spoof/003342.jpg,1,1,1,1
Data/train/4810/spoof/003343.jpg,5,4,1,1
Data/train/1654/live/003344.jpg,0,0,0,0
Data/train/7987/spoof/003346.jpg,8,1,2,1
Data/train/8013/spoof/003348.jpg,8,1,2,1
Data/train/305/live/003352.jpg,0,0,0,0
Data/train/8380/live/003354.jpg,0,0,0,0
Data/train/4768/spoof/003355.jpg,5,3,1,1
Data/train/1021/spoof/003356.jpg,2,1,1,1
Data/train/7509/live/003357.jpg,0,0,0,0
Data/train/1459/spoof/003359.jpg,2,1,1,1
Data/train/9111/live/003366.jpg,0,0,0,0
Data/train/8083/spoof/003369.jpg,8,2,2,1
Data/train/1618/spoof/003371.jpg,2,2,1,1
Data/train/883/spoof/003373.jpg,1,1,2,1
Data/train/4623/live/003375.jpg,0,0,0,0
Data/train/426/live/003376.jpg,0,0,0,0
Data/train/313/live/003378.jpg,0,0,0,0
Data/train/7215/spoof/003379.jpg,8,1,1,1
Data/train/4504/live/003380.jpg,0,0,0,0
Data/train/845/live/003382.jpg,0,0,0,0
Data/train/40/spoof/003383.jpg,1,1,1,1
Data/train/7879/spoof/003384.jpg,8,4,1,1
Data/train/1643/spoof/003387.jpg,2,3,1,1
Data/train/7233/spoof/003388.jpg,8,1,1,1
Data/train/8845/spoof/003389.jpg,9,4,1,1
Data/train/766/spoof/003390.jpg,1,1,2,1
Data/train/7863/live/003394.jpg,0,0,0,0
Data/train/7938/spoof/003395.jpg,8,1,2,1
Data/train/1753/spoof/003397.jpg,2,4,1,1
Data/train/8647/spoof/003398.jpg,9,2,1,1
Data/train/4897/spoof/003400.jpg,5,1,2,1
Data/train/1511/spoof/003402.jpg,2,2,1,1
Data/train/852/spoof/003407.jpg,1,1,2,1
Data/train/36/spoof/003408.jpg,1,1,1,1
Data/train/670/spoof/003410.jpg,1,4,1,1
Data/train/4253/live/003412.jpg,0,0,0,0
Data/train/384/spoof/003413.jpg,1,1,1,1
Data/train/1048/spoof/003419.jpg,2,1,1,1
Data/train/8209/live/003420.jpg,0,0,0,0
Data/train/7873/live/003421.jpg,0,0,0,0
Data/train/8508/live/003422.jpg,0,0,0,0
Data/train/4848/spoof/003423.jpg,5,4,1,1
Data/train/1915/live/003425.jpg,0,0,0,0
Data/train/7901/spoof/003427.jpg,8,4,1,1
Data/train/8083/spoof/003429.jpg,8,2,2,1
