path,spoofType,illuminationCondition,environment,isSpoof
Data/test/8630/live/503380.png,0,0,0,0
Data/test/5091/spoof/503381.png,7,1,1,1
Data/test/8188/live/503382.png,0,0,0,0
Data/test/8630/live/503383.png,0,0,0,0
Data/test/6984/spoof/503385.png,4,3,2,1
Data/test/7273/spoof/503386.png,7,1,1,1
Data/test/6708/spoof/503391.png,4,1,1,1
Data/test/5614/spoof/503394.png,7,1,1,1
Data/test/9343/spoof/503400.png,7,1,1,1
Data/test/5276/live/503401.png,0,0,0,0
Data/test/6896/live/503406.png,0,0,0,0
Data/test/6329/spoof/503413.png,3,4,1,1
Data/test/6940/spoof/503414.png,4,1,2,1
Data/test/6047/spoof/503417.png,3,4,1,1
Data/test/6278/spoof/503420.png,3,2,1,1
Data/test/6763/spoof/503423.png,4,2,1,1
Data/test/6245/spoof/503427.png,3,2,1,1
Data/test/6557/live/503430.png,0,0,0,0
Data/test/5567/spoof/503436.png,7,1,1,1
Data/test/10102/live/503443.png,0,0,0,0
Data/test/7848/spoof/503447.png,7,1,1,1
Data/test/6228/live/503453.png,0,0,0,0
Data/test/6824/spoof/503463.png,7,1,1,1
Data/test/6289/spoof/503466.png,3,4,1,1
Data/test/6794/live/503473.png,0,0,0,0
Data/test/6239/spoof/503477.png,3,1,1,1
Data/test/8188/spoof/503479.png,7,1,1,1
Data/test/7010/spoof/503480.png,4,1,1,1
Data/test/7813/spoof/503482.png,7,1,1,1
Data/test/5113/live/503483.png,0,0,0,0
Data/test/5100/live/503484.png,0,0,0,0
Data/test/6294/spoof/503485.png,3,1,1,1
Data/test/6090/spoof/503488.png,3,1,1,1
Data/test/9098/spoof/503489.png,7,1,1,1
Data/test/5159/spoof/503490.png,7,1,1,1
Data/test/6153/spoof/503492.png,3,1,1,1
Data/test/6598/spoof/503493.png,4,1,1,1
Data/test/5567/live/503494.png,0,0,0,0
Data/test/9859/live/503495.png,0,0,0,0
Data/test/6950/live/503497.png,0,0,0,0
Data/test/6187/spoof/503500.png,3,1,1,1
Data/test/6239/spoof/503501.png,3,1,1,1
Data/test/6584/spoof/503504.png,4,1,1,1
Data/test/6144/spoof/503505.png,3,1,1,1
Data/test/9276/live/503508.png,0,0,0,0
Data/test/5260/spoof/503510.png,7,1,1,1
Data/test/5185/spoof/503511.png,7,1,1,1
Data/test/6677/spoof/503514.png,4,1,1,1
Data/test/5212/live/503517.png,0,0,0,0
Data/test/6609/live/503518.png,0,0,0,0
Data/test/7439/live/503519.png,0,0,0,0
Data/test/7310/live/503520.png,0,0,0,0
Data/test/7307/spoof/503523.png,7,1,1,1
Data/test/6708/spoof/503524.png,4,1,1,1
Data/test/7831/spoof/503526.png,7,1,1,1
Data/test/6726/live/503528.png,0,0,0,0
Data/test/7170/live/503529.png,0,0,0,0
Data/test/6794/live/503531.png,0,0,0,0
Data/test/6293/spoof/503532.png,3,4,1,1
Data/test/5226/live/503534.png,0,0,0,0
Data/test/9755/live/503535.png,0,0,0,0
Data/test/6779/spoof/503536.png,4,2,1,1
Data/test/5168/live/503542.png,0,0,0,0
Data/test/9276/live/503543.png,0,0,0,0
Data/test/6809/live/503545.png,0,0,0,0
Data/test/6454/spoof/503546.png,3,1,1,1
Data/test/6245/spoof/503550.png,3,2,1,1
Data/test/6810/spoof/503557.png,4,3,1,1
Data/test/6407/live/503558.png,0,0,0,0
Data/test/9859/spoof/503559.png,7,1,1,1
Data/test/6551/spoof/503560.png,4,1,1,1
Data/test/6954/spoof/503562.png,4,2,2,1
Data/test/6267/spoof/503563.png,7,1,1,1
Data/test/6408/spoof/503565.png,3,1,2,1
Data/test/4996/live/503567.png,0,0,0,0
Data/test/5113/live/503568.png,0,0,0,0
Data/test/6419/spoof/503569.png,7,1,1,1
Data/test/6700/live/503571.png,0,0,0,0
Data/test/5354/spoof/503577.png,7,1,1,1
Data/test/6677/spoof/503578.png,4,1,1,1
Data/test/8895/live/503586.png,0,0,0,0
Data/test/5966/spoof/503587.png,7,1,1,1
Data/test/6172/spoof/503598.png,3,1,1,1
Data/test/6598/live/503599.png,0,0,0,0
Data/test/6419/spoof/503600.png,7,1,1,1
Data/test/5570/live/503605.png,0,0,0,0
Data/test/6887/spoof/503606.png,4,1,2,1
Data/test/6239/spoof/503608.png,3,1,1,1
Data/test/6158/spoof/503610.png,3,1,1,1
Data/test/7854/spoof/503612.png,7,1,1,1
Data/test/6814/spoof/503614.png,4,3,1,1
Data/test/6655/spoof/503616.png,4,1,1,1
Data/test/6135/live/503621.png,0,0,0,0
Data/test/6745/spoof/503626.png,7,1,1,1
Data/test/6708/spoof/503633.png,4,1,1,1
Data/test/6187/live/503635.png,0,0,0,0
Data/test/6074/live/503641.png,0,0,0,0
Data/test/6745/live/503642.png,0,0,0,0
Data/test/6047/spoof/503644.png,3,4,1,1
Data/test/7848/spoof/503645.png,7,1,1,1
Data/test/6336/spoof/503648.png,3,1,1,1
Data/test/6708/live/503649.png,0,0,0,0
Data/test/7334/live/503650.png,0,0,0,0
Data/test/8945/spoof/503651.png,7,1,1,1
Data/test/5084/spoof/503654.png,7,1,1,1
Data/test/5226/spoof/503655.png,7,1,1,1
Data/test/9929/live/503657.png,0,0,0,0
Data/test/8774/live/503658.png,0,0,0,0
Data/test/5100/spoof/503659.png,7,1,1,1
Data/test/6589/spoof/503661.png,4,1,1,1
Data/test/6399/spoof/503664.png,3,1,1,1
Data/test/6158/spoof/503665.png,3,1,1,1
Data/test/6384/spoof/503668.png,7,1,1,1
Data/test/6190/spoof/503670.png,3,1,1,1
Data/test/5035/spoof/503675.png,7,1,1,1
Data/test/5585/live/503679.png,0,0,0,0
Data/test/6278/live/503680.png,0,0,0,0
Data/test/9684/spoof/503684.png,7,1,1,1
Data/test/6567/spoof/503688.png,4,1,1,1
Data/test/9755/spoof/503692.png,7,1,1,1
Data/test/9692/live/503693.png,0,0,0,0
Data/test/6047/spoof/503695.png,3,4,1,1
Data/test/6283/live/503702.png,0,0,0,0
Data/test/6771/spoof/503703.png,4,2,1,1
Data/test/5158/spoof/503704.png,7,1,1,1
Data/test/6258/live/503705.png,0,0,0,0
Data/test/6421/spoof/503706.png,3,2,2,1
Data/test/6854/live/503710.png,0,0,0,0
Data/test/7278/live/503712.png,0,0,0,0
Data/test/5790/live/503714.png,0,0,0,0
Data/test/6336/spoof/503719.png,3,1,1,1
Data/test/5301/spoof/503720.png,7,1,1,1
Data/test/4973/spoof/503724.png,7,1,1,1
Data/test/7468/live/503725.png,0,0,0,0
Data/test/6399/spoof/503730.png,7,1,1,1
Data/test/9827/live/503733.png,0,0,0,0
Data/test/9737/spoof/503734.png,7,1,1,1
Data/test/6824/live/503735.png,0,0,0,0
Data/test/6787/live/503748.png,0,0,0,0
Data/test/7245/live/503750.png,0,0,0,0
Data/test/6313/spoof/503751.png,3,1,1,1
Data/test/6047/spoof/503754.png,3,4,1,1
Data/test/6795/spoof/503755.png,4,2,1,1
Data/test/7020/live/503756.png,0,0,0,0
Data/test/6676/spoof/503763.png,4,1,1,1
Data/test/6940/spoof/503764.png,4,1,2,1
Data/test/6399/spoof/503765.png,7,1,1,1
Data/test/6638/live/503771.png,0,0,0,0
Data/test/6454/spoof/503774.png,3,1,1,1
Data/test/6794/spoof/503776.png,4,1,1,1
Data/test/6999/spoof/503778.png,4,4,2,1
Data/test/6827/spoof/503785.png,7,1,1,1
Data/test/8630/spoof/503791.png,7,1,1,1
Data/test/5100/live/503792.png,0,0,0,0
Data/test/5943/spoof/503793.png,7,1,1,1
Data/test/6284/spoof/503794.png,3,1,1,1
Data/test/5158/spoof/503796.png,7,1,1,1
Data/test/6408/spoof/503797.png,3,1,1,1
Data/test/6245/spoof/503798.png,3,1,1,1
Data/test/6743/spoof/503804.png,4,1,1,1
Data/test/6399/spoof/503807.png,3,1,1,1
Data/test/6144/spoof/503810.png,3,1,1,1
Data/test/6245/spoof/503812.png,3,1,1,1
Data/test/7020/live/503813.png,0,0,0,0
Data/test/7087/live/503816.png,0,0,0,0
Data/test/6274/live/503820.png,0,0,0,0
Data/test/5091/spoof/503822.png,7,1,1,1
Data/test/7854/spoof/503823.png,7,1,1,1
Data/test/6245/spoof/503824.png,3,1,1,1
Data/test/6047/spoof/503826.png,3,4,1,1
Data/test/9276/live/503830.png,0,0,0,0
Data/test/6794/spoof/503834.png,4,1,1,1
Data/test/5260/spoof/503835.png,7,1,1,1
Data/test/5793/live/503837.png,0,0,0,0
Data/test/6709/live/503840.png,0,0,0,0
Data/test/8630/spoof/503843.png,7,1,1,1
Data/test/6454/spoof/503844.png,3,1,1,1
Data/test/6284/spoof/503845.png,3,1,1,1
Data/test/7002/live/503846.png,0,0,0,0
Data/test/6336/spoof/503848.png,3,1,1,1
Data/test/9869/spoof/503849.png,7,1,1,1
Data/test/6560/spoof/503854.png,4,1,1,1
Data/test/6992/spoof/503856.png,4,4,2,1
Data/test/5820/live/503859.png,0,0,0,0
Data/test/5185/spoof/503860.png,7,1,1,1
Data/test/6582/spoof/503862.png,4,1,1,1
Data/test/5273/live/503866.png,0,0,0,0
Data/test/6959/spoof/503869.png,4,2,2,1
Data/test/6919/spoof/503872.png,4,1,2,1
Data/test/6399/live/503873.png,0,0,0,0
Data/test/6741/live/503875.png,0,0,0,0
Data/test/6323/spoof/503878.png,3,1,1,1
Data/test/6441/spoof/503879.png,3,1,1,1
Data/test/8630/spoof/503882.png,7,1,1,1
Data/test/6038/live/503886.png,0,0,0,0
Data/test/5212/live/503891.png,0,0,0,0
Data/test/7707/live/503894.png,0,0,0,0
Data/test/6323/spoof/503902.png,3,1,1,1
Data/test/6656/live/503903.png,0,0,0,0
Data/test/6470/spoof/503907.png,3,1,1,1
Data/test/6990/spoof/503908.png,4,3,2,1
Data/test/6245/spoof/503909.png,3,2,1,1
Data/test/5914/live/503911.png,0,0,0,0
Data/test/7010/spoof/503917.png,4,1,1,1
Data/test/6399/spoof/503920.png,7,1,1,1
Data/test/6221/spoof/503922.png,7,1,1,1
Data/test/5162/spoof/503926.png,7,1,1,1
Data/test/6937/spoof/503928.png,4,1,2,1
Data/test/7334/spoof/503931.png,7,1,1,1
Data/test/6723/live/503936.png,0,0,0,0
Data/test/5030/live/503940.png,0,0,0,0
Data/test/9735/spoof/503942.png,7,1,1,1
Data/test/6190/spoof/503945.png,3,1,1,1
Data/test/6184/live/503946.png,0,0,0,0
Data/test/6708/spoof/503947.png,4,1,1,1
Data/test/5354/spoof/503949.png,7,1,1,1
Data/test/7170/spoof/503951.png,7,1,1,1
Data/test/6187/spoof/503953.png,3,1,1,1
Data/test/9864/live/503954.png,0,0,0,0
Data/test/6656/spoof/503955.png,4,1,1,1
Data/test/6153/spoof/503956.png,3,1,1,1
Data/test/5128/spoof/503957.png,7,1,1,1
Data/test/6454/spoof/503958.png,3,1,1,1
Data/test/8188/spoof/503961.png,7,1,1,1
Data/test/5128/spoof/503962.png,7,1,1,1
Data/test/6194/live/503964.png,0,0,0,0
Data/test/6239/spoof/503968.png,3,1,1,1
Data/test/6494/live/503971.png,0,0,0,0
Data/test/7848/live/503975.png,0,0,0,0
Data/test/6655/live/503977.png,0,0,0,0
Data/test/6650/spoof/503979.png,4,1,1,1
Data/test/6846/live/503980.png,0,0,0,0
Data/test/6990/live/503981.png,0,0,0,0
Data/test/8963/live/503983.png,0,0,0,0
Data/test/6408/spoof/503986.png,3,1,1,1
Data/test/6248/live/503987.png,0,0,0,0
Data/test/6582/spoof/503992.png,4,1,1,1
Data/test/6434/live/503993.png,0,0,0,0
Data/test/6677/spoof/503997.png,4,1,1,1
Data/test/6245/spoof/504003.png,3,1,1,1
Data/test/6940/spoof/504008.png,4,1,2,1
Data/test/6822/spoof/504010.png,4,3,1,1
Data/test/7745/live/504011.png,0,0,0,0
Data/test/5563/spoof/504014.png,7,1,1,1
Data/test/6677/spoof/504018.png,4,1,1,1
Data/test/6441/spoof/504019.png,3,1,1,1
Data/test/5563/spoof/504021.png,7,1,1,1
Data/test/6799/spoof/504026.png,4,2,1,1
Data/test/6441/spoof/504029.png,3,1,1,1
Data/test/6172/live/504030.png,0,0,0,0
Data/test/5354/spoof/504034.png,7,1,1,1
Data/test/6441/live/504035.png,0,0,0,0
Data/test/6187/spoof/504037.png,7,1,1,1
Data/test/6609/spoof/504044.png,4,1,1,1
Data/test/5620/spoof/504045.png,7,1,1,1
Data/test/6269/live/504046.png,0,0,0,0
Data/test/6677/spoof/504047.png,4,1,1,1
Data/test/6424/spoof/504048.png,3,1,1,1
Data/test/6677/spoof/504049.png,4,1,1,1
Data/test/9761/spoof/504051.png,7,1,1,1
Data/test/10132/live/504053.png,0,0,0,0
Data/test/6441/spoof/504056.png,3,1,1,1
Data/test/9098/spoof/504057.png,7,1,1,1
Data/test/6657/spoof/504059.png,4,1,1,1
Data/test/5075/spoof/504060.png,7,1,1,1
Data/test/7170/spoof/504062.png,7,1,1,1
Data/test/6454/spoof/504063.png,3,1,1,1
Data/test/6056/live/504064.png,0,0,0,0
Data/test/6506/spoof/504065.png,3,4,1,1
Data/test/7816/live/504067.png,0,0,0,0
Data/test/10132/live/504070.png,0,0,0,0
Data/test/5091/live/504072.png,0,0,0,0
Data/test/5030/spoof/504075.png,7,1,1,1
Data/test/6299/live/504076.png,0,0,0,0
Data/test/8630/spoof/504077.png,7,1,1,1
Data/test/6414/live/504079.png,0,0,0,0
Data/test/6419/spoof/504080.png,7,1,1,1
Data/test/6399/spoof/504083.png,3,1,1,1
Data/test/5820/live/504084.png,0,0,0,0
Data/test/6655/spoof/504088.png,4,1,1,1
Data/test/6399/spoof/504091.png,3,1,1,1
Data/test/6741/live/504094.png,0,0,0,0
Data/test/10132/live/504098.png,0,0,0,0
Data/test/6384/spoof/504103.png,7,1,1,1
Data/test/7273/spoof/504106.png,7,1,1,1
Data/test/9684/spoof/504107.png,7,1,1,1
Data/test/9684/spoof/504112.png,7,1,1,1
Data/test/6329/spoof/504113.png,3,4,1,1
Data/test/6557/live/504114.png,0,0,0,0
Data/test/6557/spoof/504115.png,4,1,1,1
Data/test/5128/spoof/504116.png,7,1,1,1
Data/test/7192/spoof/504117.png,7,1,1,1
Data/test/7020/live/504118.png,0,0,0,0
Data/test/5594/live/504119.png,0,0,0,0
Data/test/6454/spoof/504120.png,3,1,1,1
Data/test/6795/spoof/504122.png,4,2,1,1
Data/test/6708/spoof/504124.png,4,1,1,1
Data/test/6470/spoof/504125.png,7,1,1,1
Data/test/6117/live/504126.png,0,0,0,0
Data/test/6743/live/504130.png,0,0,0,0
Data/test/8963/live/504133.png,0,0,0,0
Data/test/6937/spoof/504136.png,4,1,2,1
Data/test/5226/spoof/504137.png,7,1,1,1
Data/test/6843/spoof/504141.png,7,1,1,1
Data/test/6745/spoof/504142.png,7,1,1,1
Data/test/6940/spoof/504143.png,4,1,2,1
Data/test/8963/spoof/504145.png,7,1,1,1
Data/test/6538/spoof/504147.png,4,1,1,1
Data/test/8861/live/504150.png,0,0,0,0
Data/test/7010/spoof/504152.png,4,1,1,1
Data/test/6454/spoof/504155.png,7,1,1,1
Data/test/6284/spoof/504159.png,3,2,1,1
Data/test/5354/live/504163.png,0,0,0,0
Data/test/5035/spoof/504167.png,7,1,1,1
Data/test/5620/live/504168.png,0,0,0,0
Data/test/6956/live/504169.png,0,0,0,0
Data/test/6950/spoof/504175.png,4,1,2,1
Data/test/6575/live/504177.png,0,0,0,0
Data/test/8191/live/504178.png,0,0,0,0
Data/test/6677/spoof/504180.png,4,1,1,1
Data/test/6030/live/504181.png,0,0,0,0
Data/test/4931/spoof/504184.png,7,1,1,1
Data/test/7438/live/504189.png,0,0,0,0
Data/test/6084/live/504190.png,0,0,0,0
Data/test/7325/spoof/504194.png,7,1,1,1
Data/test/5212/spoof/504196.png,7,1,1,1
Data/test/6190/spoof/504197.png,3,1,1,1
Data/test/6190/spoof/504198.png,3,1,1,1
Data/test/8945/spoof/504200.png,7,1,1,1
Data/test/8630/spoof/504201.png,7,1,1,1
Data/test/6846/live/504204.png,0,0,0,0
Data/test/6047/spoof/504205.png,3,4,1,1
Data/test/8717/spoof/504206.png,7,1,1,1
Data/test/6708/spoof/504208.png,4,1,1,1
Data/test/5774/spoof/504212.png,7,1,1,1
Data/test/6399/spoof/504213.png,3,1,1,1
Data/test/6299/spoof/504214.png,3,3,1,1
Data/test/6958/spoof/504218.png,4,2,2,1
Data/test/7707/live/504220.png,0,0,0,0
Data/test/6245/spoof/504221.png,3,1,1,1
Data/test/4973/spoof/504225.png,7,1,1,1
Data/test/6419/spoof/504228.png,7,1,1,1
Data/test/6284/spoof/504230.png,3,1,1,1
Data/test/5228/spoof/504231.png,7,1,1,1
Data/test/6709/spoof/504232.png,4,1,1,1
Data/test/5174/spoof/504238.png,7,1,1,1
Data/test/8659/live/504241.png,0,0,0,0
Data/test/6245/spoof/504242.png,3,2,1,1
Data/test/5030/spoof/504244.png,7,1,1,1
Data/test/5567/live/504247.png,0,0,0,0
Data/test/6278/spoof/504249.png,3,2,1,1
Data/test/5563/spoof/504250.png,7,1,1,1
Data/test/6604/live/504253.png,0,0,0,0
Data/test/6267/spoof/504254.png,3,1,1,1
Data/test/5840/live/504256.png,0,0,0,0
Data/test/6047/spoof/504257.png,3,4,1,1
Data/test/4931/live/504258.png,0,0,0,0
Data/test/6709/spoof/504259.png,4,1,1,1
Data/test/5943/live/504265.png,0,0,0,0
Data/test/6267/spoof/504270.png,3,1,1,1
Data/test/6184/spoof/504271.png,3,1,1,1
Data/test/6047/spoof/504274.png,3,4,1,1
Data/test/8806/spoof/504276.png,7,1,1,1
Data/test/6677/spoof/504281.png,4,1,1,1
Data/test/9343/spoof/504290.png,7,1,1,1
Data/test/5226/spoof/504291.png,7,1,1,1
Data/test/6447/live/504292.png,0,0,0,0
Data/test/6557/spoof/504297.png,4,1,1,1
Data/test/6172/spoof/504299.png,3,1,1,1
Data/test/6887/spoof/504301.png,4,1,2,1
Data/test/5226/spoof/504303.png,7,1,1,1
Data/test/7497/live/504305.png,0,0,0,0
Data/test/6184/spoof/504306.png,3,1,1,1
Data/test/4998/live/504307.png,0,0,0,0
Data/test/6956/spoof/504308.png,4,2,2,1
Data/test/6823/live/504312.png,0,0,0,0
Data/test/5228/spoof/504314.png,7,1,1,1
Data/test/7010/spoof/504315.png,7,1,1,1
Data/test/8912/live/504317.png,0,0,0,0
Data/test/9841/live/504325.png,0,0,0,0
Data/test/6253/live/504328.png,0,0,0,0
Data/test/5301/spoof/504330.png,7,1,1,1
Data/test/6506/spoof/504331.png,3,4,1,1
Data/test/7012/spoof/504332.png,4,1,1,1
Data/test/5614/spoof/504333.png,7,1,1,1
Data/test/6747/spoof/504339.png,4,1,1,1
Data/test/5206/live/504341.png,0,0,0,0
Data/test/5158/spoof/504342.png,7,1,1,1
Data/test/6447/spoof/504343.png,7,1,1,1
Data/test/6372/live/504344.png,0,0,0,0
Data/test/5676/spoof/504349.png,7,1,1,1
Data/test/6533/live/504350.png,0,0,0,0
Data/test/8659/live/504351.png,0,0,0,0
Data/test/8786/live/504352.png,0,0,0,0
Data/test/7062/live/504359.png,0,0,0,0
Data/test/6472/spoof/504360.png,3,4,2,1
Data/test/6197/live/504367.png,0,0,0,0
Data/test/6329/spoof/504368.png,3,4,1,1
Data/test/5799/spoof/504370.png,7,1,1,1
Data/test/6710/spoof/504371.png,4,1,1,1
Data/test/6419/spoof/504373.png,7,1,1,1
Data/test/7273/spoof/504376.png,7,1,1,1
Data/test/9098/spoof/504378.png,7,1,1,1
Data/test/6441/spoof/504380.png,3,1,1,1
Data/test/9690/live/504381.png,0,0,0,0
Data/test/9841/live/504388.png,0,0,0,0
Data/test/6708/spoof/504395.png,4,1,1,1
Data/test/6153/spoof/504397.png,3,1,1,1
Data/test/6846/live/504399.png,0,0,0,0
Data/test/6177/spoof/504401.png,3,1,1,1
Data/test/6190/spoof/504403.png,3,1,1,1
Data/test/6533/spoof/504404.png,4,1,1,1
Data/test/6419/spoof/504408.png,3,1,1,1
Data/test/6399/spoof/504409.png,3,1,1,1
Data/test/5228/spoof/504423.png,7,1,1,1
Data/test/6827/spoof/504425.png,4,4,1,1
Data/test/6229/spoof/504427.png,3,1,1,1
Data/test/8630/live/504429.png,0,0,0,0
Data/test/6854/spoof/504433.png,4,4,1,1
Data/test/6795/spoof/504437.png,4,2,1,1
Data/test/6984/spoof/504443.png,4,3,2,1
Data/test/6399/spoof/504445.png,3,1,1,1
Data/test/6794/spoof/504447.png,4,1,1,1
Data/test/7664/spoof/504449.png,7,1,1,1
Data/test/6408/spoof/504452.png,3,1,1,1
Data/test/6794/live/504456.png,0,0,0,0
Data/test/6789/spoof/504457.png,4,2,1,1
Data/test/5174/live/504458.png,0,0,0,0
Data/test/7334/spoof/504459.png,7,1,1,1
Data/test/5091/spoof/504460.png,7,1,1,1
Data/test/6657/spoof/504464.png,7,1,1,1
Data/test/5072/spoof/504467.png,7,1,1,1
Data/test/6650/spoof/504473.png,4,1,1,1
Data/test/8717/live/504475.png,0,0,0,0
Data/test/7789/live/504481.png,0,0,0,0
Data/test/5276/live/504483.png,0,0,0,0
Data/test/6190/live/504484.png,0,0,0,0
Data/test/6506/spoof/504487.png,3,1,1,1
Data/test/6289/spoof/504488.png,3,4,1,1
Data/test/6954/spoof/504489.png,4,2,2,1
Data/test/6723/spoof/504495.png,4,1,1,1
Data/test/8985/live/504496.png,0,0,0,0
Data/test/6589/spoof/504500.png,4,1,1,1
Data/test/8717/spoof/504501.png,7,1,1,1
Data/test/6920/spoof/504502.png,4,1,2,1
Data/test/6708/spoof/504504.png,4,1,1,1
Data/test/6239/spoof/504505.png,3,1,1,1
Data/test/9696/live/504509.png,0,0,0,0
Data/test/6399/spoof/504510.png,3,1,1,1
Data/test/7310/spoof/504513.png,7,1,1,1
Data/test/8985/live/504515.png,0,0,0,0
Data/test/5916/spoof/504517.png,7,1,1,1
Data/test/6239/spoof/504518.png,3,1,1,1
Data/test/6268/spoof/504520.png,3,2,1,1
Data/test/8984/spoof/504521.png,7,1,1,1
Data/test/6187/spoof/504522.png,3,1,1,1
Data/test/6297/spoof/504523.png,3,3,1,1
Data/test/6789/spoof/504525.png,4,2,1,1
Data/test/6336/live/504528.png,0,0,0,0
Data/test/5943/spoof/504529.png,7,1,1,1
Data/test/8659/live/504531.png,0,0,0,0
Data/test/7459/live/504532.png,0,0,0,0
Data/test/7325/live/504533.png,0,0,0,0
Data/test/6708/spoof/504537.png,4,1,1,1
Data/test/6760/spoof/504539.png,4,2,1,1
Data/test/7282/spoof/504540.png,7,1,1,1
Data/test/7072/spoof/504541.png,7,1,1,1
Data/test/6454/spoof/504542.png,3,1,1,1
Data/test/9875/live/504544.png,0,0,0,0
Data/test/6172/spoof/504549.png,3,1,1,1
Data/test/6779/spoof/504555.png,4,2,1,1
Data/test/6153/spoof/504556.png,3,1,1,1
Data/test/5162/spoof/504558.png,7,1,1,1
Data/test/5061/spoof/504559.png,7,1,1,1
Data/test/6267/spoof/504560.png,3,1,1,1
Data/test/6657/spoof/504562.png,7,1,1,1
Data/test/7273/spoof/504563.png,7,1,1,1
Data/test/6814/live/504566.png,0,0,0,0
Data/test/6472/live/504567.png,0,0,0,0
Data/test/5162/spoof/504568.png,7,1,1,1
Data/test/7170/spoof/504569.png,7,1,1,1
Data/test/5100/spoof/504572.png,7,1,1,1
Data/test/5206/live/504577.png,0,0,0,0
Data/test/6789/live/504580.png,0,0,0,0
Data/test/6657/spoof/504581.png,4,1,1,1
Data/test/6677/spoof/504583.png,4,1,1,1
Data/test/6299/live/504588.png,0,0,0,0
Data/test/6197/live/504589.png,0,0,0,0
Data/test/6827/spoof/504591.png,7,1,1,1
Data/test/5301/live/504595.png,0,0,0,0
Data/test/6896/spoof/504596.png,4,1,2,1
Data/test/6172/spoof/504598.png,3,1,1,1
Data/test/6771/spoof/504599.png,4,2,1,1
Data/test/5966/spoof/504605.png,7,1,1,1
Data/test/8630/spoof/504609.png,7,1,1,1
Data/test/6846/live/504612.png,0,0,0,0
Data/test/5284/live/504619.png,0,0,0,0
Data/test/6708/spoof/504622.png,7,1,1,1
Data/test/6454/spoof/504624.png,3,1,1,1
Data/test/6289/live/504628.png,0,0,0,0
Data/test/6172/spoof/504629.png,3,1,1,1
Data/test/9737/spoof/504633.png,7,1,1,1
Data/test/5168/spoof/504637.png,7,1,1,1
Data/test/6245/spoof/504640.png,3,1,1,1
Data/test/6289/spoof/504643.png,3,4,1,1
Data/test/6629/spoof/504647.png,4,1,1,1
Data/test/5132/live/504653.png,0,0,0,0
Data/test/10047/live/504655.png,0,0,0,0
Data/test/5614/spoof/504656.png,7,1,1,1
Data/test/6336/spoof/504661.png,3,1,1,1
Data/test/6187/spoof/504662.png,7,1,1,1
Data/test/5084/spoof/504663.png,7,1,1,1
Data/test/6945/spoof/504664.png,4,1,2,1
Data/test/6708/spoof/504665.png,4,1,1,1
Data/test/6047/spoof/504676.png,3,4,1,1
Data/test/5128/spoof/504677.png,7,1,1,1
Data/test/6454/spoof/504679.png,3,1,1,1
Data/test/6172/spoof/504680.png,3,1,1,1
Data/test/6239/spoof/504683.png,3,1,1,1
Data/test/6708/spoof/504685.png,4,1,1,1
Data/test/6399/spoof/504686.png,3,1,1,1
Data/test/6551/spoof/504688.png,4,1,1,1
Data/test/5148/spoof/504691.png,7,1,1,1
Data/test/6158/spoof/504692.png,3,1,1,1
Data/test/5185/spoof/504693.png,7,1,1,1
Data/test/7310/spoof/504699.png,7,1,1,1
Data/test/7334/live/504700.png,0,0,0,0
Data/test/9755/spoof/504703.png,7,1,1,1
Data/test/6886/spoof/504706.png,4,1,2,1
Data/test/6294/spoof/504709.png,3,3,1,1
Data/test/6990/spoof/504711.png,4,3,2,1
Data/test/6567/live/504718.png,0,0,0,0
Data/test/6284/spoof/504721.png,3,2,1,1
Data/test/6582/spoof/504731.png,4,1,1,1
Data/test/7307/spoof/504732.png,7,1,1,1
Data/test/9680/spoof/504737.png,7,1,1,1
Data/test/6676/live/504739.png,0,0,0,0
Data/test/5773/live/504741.png,0,0,0,0
Data/test/6441/spoof/504745.png,3,1,1,1
Data/test/7192/spoof/504746.png,7,1,1,1
Data/test/6289/spoof/504747.png,3,4,1,1
Data/test/6795/spoof/504748.png,4,2,1,1
Data/test/6990/spoof/504752.png,4,3,2,1
Data/test/6601/spoof/504755.png,4,1,1,1
Data/test/6221/live/504762.png,0,0,0,0
Data/test/6601/live/504766.png,0,0,0,0
Data/test/6177/spoof/504769.png,3,1,1,1
Data/test/9732/live/504770.png,0,0,0,0
Data/test/5170/spoof/504771.png,7,1,1,1
Data/test/8951/live/504772.png,0,0,0,0
Data/test/7245/live/504780.png,0,0,0,0
Data/test/6399/spoof/504781.png,3,1,1,1
Data/test/9632/live/504786.png,0,0,0,0
Data/test/9343/spoof/504791.png,7,1,1,1
Data/test/6823/spoof/504792.png,4,3,1,1
Data/test/5665/spoof/504793.png,7,1,1,1
Data/test/5212/live/504794.png,0,0,0,0
Data/test/6248/spoof/504797.png,3,1,1,1
Data/test/6657/spoof/504801.png,7,1,1,1
Data/test/6399/spoof/504805.png,7,1,1,1
Data/test/6399/spoof/504816.png,3,1,1,1
Data/test/5773/live/504821.png,0,0,0,0
Data/test/6966/spoof/504824.png,4,3,2,1
Data/test/6411/spoof/504826.png,7,1,1,1
Data/test/5790/spoof/504831.png,7,1,1,1
Data/test/6533/live/504837.png,0,0,0,0
Data/test/6419/spoof/504839.png,7,1,1,1
Data/test/9149/live/504843.png,0,0,0,0
Data/test/6990/spoof/504844.png,4,3,2,1
Data/test/6289/spoof/504845.png,3,4,1,1
Data/test/8945/live/504847.png,0,0,0,0
Data/test/6657/spoof/504849.png,4,1,1,1
Data/test/6434/live/504850.png,0,0,0,0
