fileName,spoofType,illuminationCondition,environment,isSpoof
Data/train/10168/spoof/004743.jpg,10,4,2,1
Data/train/837/spoof/004744.jpg,1,1,2,1
Data/train/7256/live/004745.jpg,0,0,0,0
Data/train/5485/spoof/004746.jpg,6,1,1,1
Data/train/2677/spoof/004747.jpg,3,1,1,1
Data/train/4587/spoof/004748.jpg,5,2,1,1
Data/train/6073/spoof/004749.jpg,6,3,2,1
Data/train/1865/live/004750.jpg,0,0,0,0
Data/train/1694/spoof/004751.jpg,2,3,1,1
Data/train/565/spoof/004752.jpg,1,2,1,1
Data/train/5628/spoof/004753.jpg,6,2,1,1
Data/train/5725/spoof/004754.jpg,6,3,1,1
Data/train/3268/live/004755.jpg,0,0,0,0
Data/train/1606/spoof/004756.jpg,2,2,1,1
Data/train/4543/live/004757.jpg,0,0,0,0
Data/train/4744/live/004758.jpg,0,0,0,0
Data/train/5757/spoof/004759.jpg,6,3,1,1
Data/train/5771/live/004760.jpg,0,0,0,0
Data/train/9780/live/004761.jpg,0,0,0,0
Data/train/5816/spoof/004762.jpg,6,4,1,1
Data/train/10125/spoof/004763.jpg,10,2,2,1
Data/train/5202/spoof/004764.jpg,6,1,1,1
Data/train/7442/spoof/004765.jpg,8,1,1,1
Data/train/6200/live/004766.jpg,0,0,0,0
Data/train/9333/spoof/004767.jpg,10,1,1,1
Data/train/6361/spoof/004768.jpg,7,1,1,1
Data/train/4600/live/004769.jpg,0,0,0,0
Data/train/6233/live/004770.jpg,0,0,0,0
Data/train/2220/live/004771.jpg,0,0,0,0
Data/train/1079/spoof/004772.jpg,2,1,1,1
Data/train/9077/spoof/004773.jpg,9,2,2,1
Data/train/8687/spoof/004774.jpg,9,2,1,1
Data/train/2849/live/004775.jpg,0,0,0,0
Data/train/4876/live/004776.jpg,0,0,0,0
Data/train/7444/live/004777.jpg,0,0,0,0
Data/train/2236/spoof/004778.jpg,3,1,1,1
Data/train/861/spoof/004779.jpg,1,1,2,1
Data/train/9123/spoof/004780.jpg,9,3,2,1
Data/train/1279/live/004781.jpg,0,0,0,0
Data/train/4527/live/004782.jpg,0,0,0,0
Data/train/6869/spoof/004783.jpg,7,4,1,1
Data/train/7209/spoof/004784.jpg,8,1,1,1
Data/train/3190/live/004785.jpg,0,0,0,0
Data/train/7839/spoof/004786.jpg,8,4,1,1
Data/train/5464/live/004787.jpg,0,0,0,0
Data/train/8096/live/004788.jpg,0,0,0,0
Data/train/1011/live/004789.jpg,0,0,0,0
Data/train/9399/spoof/004790.jpg,10,1,1,1
Data/train/1911/spoof/004791.jpg,2,1,2,1
Data/train/9912/live/004792.jpg,0,0,0,0
Data/train/7165/spoof/004793.jpg,8,1,1,1
Data/train/9419/spoof/004794.jpg,10,1,1,1
Data/train/446/spoof/004795.jpg,1,1,1,1
Data/train/4025/live/004796.jpg,7,1,1,1
Data/train/2798/spoof/004797.jpg,3,4,1,1
Data/train/1606/spoof/004798.jpg,2,2,1,1
Data/train/7018/spoof/004799.jpg,7,1,2,1
Data/train/2657/spoof/004800.jpg,3,2,1,1
Data/train/8991/spoof/004801.jpg,9,1,2,1
Data/train/1522/spoof/004802.jpg,2,2,1,1
Data/train/5420/live/004803.jpg,0,0,0,0
Data/train/4730/spoof/004804.jpg,5,3,1,1
Data/train/4425/live/004805.jpg,0,0,0,0
Data/train/10055/live/004806.jpg,0,0,0,0
Data/train/7469/spoof/004807.jpg,8,1,1,1
Data/train/7401/live/004808.jpg,0,0,0,0
Data/train/5293/spoof/004809.jpg,6,1,1,1
Data/train/2245/spoof/004810.jpg,3,1,1,1
Data/train/6401/spoof/004811.jpg,7,1,1,1
Data/train/10175/live/004812.jpg,0,0,0,0
Data/train/2541/live/004813.jpg,0,0,0,0
Data/train/5392/spoof/004814.jpg,6,1,1,1
Data/train/492/live/004815.jpg,0,0,0,0
Data/train/7024/spoof/004816.jpg,7,1,2,1
Data/train/8790/spoof/004817.jpg,9,3,1,1
Data/train/9952/spoof/004818.jpg,10,1,2,1
Data/train/6512/spoof/004819.jpg,7,1,1,1
Data/train/1391/spoof/004820.jpg,2,1,1,1
Data/train/8211/spoof/004821.jpg,9,2,1,1
Data/train/977/spoof/004822.jpg,1,3,2,1
Data/train/5101/live/004823.jpg,0,0,0,0
Data/train/8278/spoof/004824.jpg,9,1,1,1
Data/train/1629/live/004825.jpg,0,0,0,0
Data/train/3043/spoof/004826.jpg,3,3,2,1
Data/train/5338/spoof/004827.jpg,6,1,1,1
Data/train/8020/live/004828.jpg,0,0,0,0
Data/train/8877/live/004829.jpg,0,0,0,0
Data/train/7898/live/004830.jpg,0,0,0,0
Data/train/4416/live/004831.jpg,0,0,0,0
Data/train/9056/live/004832.jpg,0,0,0,0
Data/train/7802/spoof/004833.jpg,8,3,1,1
Data/train/3327/spoof/004834.jpg,4,1,1,1
Data/train/9689/live/004835.jpg,0,0,0,0
Data/train/5124/live/004836.jpg,0,0,0,0
Data/train/1541/live/004837.jpg,0,0,0,0
Data/train/197/live/004838.jpg,0,0,0,0
Data/train/4208/live/004839.jpg,0,0,0,0
Data/train/6004/spoof/004840.jpg,6,1,2,1
Data/train/9076/spoof/004841.jpg,9,2,2,1
Data/train/6151/live/004842.jpg,0,0,0,0
Data/train/5135/spoof/004843.jpg,6,1,1,1
Data/train/6975/spoof/004844.jpg,7,1,2,1
Data/train/3919/live/004845.jpg,0,0,0,0
Data/train/2400/spoof/004846.jpg,3,1,1,1
Data/train/907/live/004847.jpg,0,0,0,0
Data/train/5836/live/004848.jpg,0,0,0,0
Data/train/4892/spoof/004849.jpg,5,1,2,1
Data/train/4728/spoof/004850.jpg,5,3,1,1
Data/train/5880/spoof/004851.jpg,6,1,2,1
Data/train/571/spoof/004852.jpg,1,2,1,1
Data/train/4540/live/004853.jpg,7,1,1,1
Data/train/4654/spoof/004854.jpg,5,2,1,1
Data/train/1806/spoof/004855.jpg,2,1,2,1
Data/train/105/spoof/004856.jpg,1,1,1,1
Data/train/6000/live/004857.jpg,0,0,0,0
Data/train/2749/spoof/004858.jpg,3,3,1,1
Data/train/1191/spoof/004859.jpg,2,1,1,1
Data/train/8553/spoof/004860.jpg,9,1,1,1
Data/train/6256/spoof/004861.jpg,7,1,1,1
Data/train/8592/spoof/004862.jpg,9,1,1,1
Data/train/6109/live/004863.jpg,0,0,0,0
Data/train/845/spoof/004864.jpg,1,1,2,1
Data/train/1511/spoof/004865.jpg,2,2,1,1
Data/train/7624/live/004866.jpg,0,0,0,0
Data/train/4847/spoof/004867.jpg,5,4,1,1
Data/train/5347/spoof/004868.jpg,6,1,1,1
Data/train/1857/spoof/004869.jpg,2,1,2,1
Data/train/922/spoof/004870.jpg,1,2,2,1
Data/train/1301/live/004871.jpg,0,0,0,0
Data/train/7739/spoof/004872.jpg,8,2,1,1
Data/train/5866/spoof/004873.jpg,6,4,1,1
Data/train/2401/spoof/004874.jpg,3,1,1,1
Data/train/10124/spoof/004875.jpg,10,2,2,1
Data/train/7114/spoof/004876.jpg,7,3,2,1
Data/train/9263/spoof/004877.jpg,10,1,1,1
Data/train/6968/spoof/004878.jpg,7,1,2,1
Data/train/9205/spoof/004879.jpg,10,1,1,1
Data/train/5202/spoof/004880.jpg,6,1,1,1
Data/train/4798/spoof/004881.jpg,5,4,1,1
Data/train/5571/spoof/004882.jpg,6,2,1,1
Data/train/10144/live/004883.jpg,0,0,0,0
Data/train/3529/spoof/004884.jpg,4,1,1,1
Data/train/5619/live/004885.jpg,0,0,0,0
Data/train/6949/live/004886.jpg,0,0,0,0
Data/train/9934/spoof/004887.jpg,10,4,1,1
Data/train/801/spoof/004888.jpg,1,1,2,1
Data/train/5795/live/004889.jpg,0,0,0,0
Data/train/9243/spoof/004890.jpg,10,1,1,1
Data/train/4132/spoof/004891.jpg,5,1,1,1
Data/train/5578/live/004892.jpg,0,0,0,0
Data/train/10045/spoof/004893.jpg,10,1,2,1
Data/train/2449/spoof/004894.jpg,3,1,1,1
Data/train/3938/spoof/004895.jpg,4,1,2,1
Data/train/9901/spoof/004896.jpg,10,4,1,1
Data/train/5360/live/004897.jpg,0,0,0,0
Data/train/5847/live/004898.jpg,0,0,0,0
Data/train/7818/spoof/004899.jpg,8,3,1,1
Data/train/1145/spoof/004900.jpg,2,1,1,1
Data/train/3818/spoof/004901.jpg,4,4,1,1
Data/train/5016/live/004902.jpg,0,0,0,0
Data/train/38/live/004903.jpg,0,0,0,0
Data/train/6309/spoof/004904.jpg,7,1,1,1
Data/train/3840/spoof/004905.jpg,4,4,1,1
Data/train/1340/live/004906.jpg,0,0,0,0
Data/train/8349/spoof/004907.jpg,9,1,1,1
Data/train/3832/spoof/004908.jpg,4,4,1,1
Data/train/9735/spoof/004909.jpg,10,2,1,1
Data/train/8409/spoof/004910.jpg,9,1,1,1
Data/train/5573/spoof/004911.jpg,6,2,1,1
Data/train/2290/spoof/004912.jpg,3,1,1,1
Data/train/8034/live/004913.jpg,0,0,0,0
Data/train/6092/live/004914.jpg,0,0,0,0
Data/train/1889/spoof/004915.jpg,2,1,2,1
Data/train/6812/spoof/004916.jpg,7,3,1,1
Data/train/2623/spoof/004917.jpg,3,2,1,1
Data/train/6136/live/004918.jpg,0,0,0,0
Data/train/5353/spoof/004919.jpg,6,1,1,1
Data/train/9637/spoof/004920.jpg,10,2,1,1
Data/train/6086/live/004921.jpg,0,0,0,0
Data/train/2243/live/004922.jpg,0,0,0,0
Data/train/6897/spoof/004923.jpg,7,1,2,1
Data/train/10117/spoof/004924.jpg,10,2,2,1
Data/train/7319/spoof/004925.jpg,8,1,1,1
Data/train/5795/spoof/004926.jpg,6,4,1,1
Data/train/1729/live/004927.jpg,0,0,0,0
Data/train/2174/spoof/004928.jpg,3,1,1,1
Data/train/8865/spoof/004929.jpg,9,4,1,1
Data/train/2819/spoof/004930.jpg,3,4,1,1
Data/train/5307/spoof/004931.jpg,6,1,1,1
Data/train/5073/spoof/004932.jpg,5,3,2,1
Data/train/1160/live/004933.jpg,0,0,0,0
Data/train/9774/spoof/004934.jpg,10,2,1,1
Data/train/6642/spoof/004935.jpg,7,2,1,1
Data/train/53/spoof/004936.jpg,1,1,1,1
Data/train/4923/spoof/004937.jpg,5,1,2,1
Data/train/9195/spoof/004938.jpg,10,1,1,1
Data/train/8127/spoof/004939.jpg,8,4,2,1
Data/train/8055/live/004940.jpg,0,0,0,0
Data/train/3568/spoof/004941.jpg,4,2,1,1
Data/train/10122/spoof/004942.jpg,10,2,2,1
Data/train/3168/live/004943.jpg,0,0,0,0
Data/train/8083/spoof/004944.jpg,8,2,2,1
Data/train/2015/spoof/004945.jpg,2,3,2,1
Data/train/7440/spoof/004946.jpg,8,1,1,1
Data/train/8523/live/004947.jpg,0,0,0,0
Data/train/1248/spoof/004948.jpg,2,1,1,1
Data/train/3800/spoof/004949.jpg,4,4,1,1
Data/train/869/spoof/004950.jpg,1,1,2,1
Data/train/9965/spoof/004951.jpg,10,1,2,1
Data/train/2937/spoof/004952.jpg,3,1,2,1
Data/train/4145/spoof/004953.jpg,5,1,1,1
Data/train/8838/spoof/004954.jpg,9,4,1,1
Data/train/2032/spoof/004955.jpg,2,4,2,1
Data/train/5442/spoof/004956.jpg,6,1,1,1
Data/train/1392/live/004957.jpg,0,0,0,0
Data/train/7398/live/004958.jpg,0,0,0,0
Data/train/7115/spoof/004959.jpg,7,3,2,1
Data/train/3235/spoof/004960.jpg,4,1,1,1
Data/train/5937/spoof/004961.jpg,6,1,2,1
Data/train/5819/live/004962.jpg,0,0,0,0
Data/train/3569/live/004963.jpg,0,0,0,0
Data/train/6971/live/004964.jpg,0,0,0,0
Data/train/7825/spoof/004965.jpg,8,3,1,1
Data/train/9164/live/004966.jpg,0,0,0,0
Data/train/619/spoof/004967.jpg,1,3,1,1
Data/train/8759/live/004968.jpg,0,0,0,0
Data/train/1173/spoof/004969.jpg,2,1,1,1
Data/train/129/live/004970.jpg,0,0,0,0
Data/train/1982/spoof/004971.jpg,2,2,2,1
Data/train/6797/live/004972.jpg,0,0,0,0
Data/train/2971/live/004973.jpg,0,0,0,0
Data/train/2460/live/004974.jpg,0,0,0,0
Data/train/5541/spoof/004975.jpg,6,1,1,1
Data/train/6344/live/004976.jpg,0,0,0,0
Data/train/1679/spoof/004977.jpg,2,3,1,1
Data/train/3017/spoof/004978.jpg,3,2,2,1
Data/train/9906/live/004979.jpg,0,0,0,0
Data/train/8609/spoof/004980.jpg,9,2,1,1
Data/train/9493/spoof/004981.jpg,10,1,1,1
Data/train/7767/live/004982.jpg,0,0,0,0
Data/train/3159/spoof/004983.jpg,4,1,1,1
Data/train/3829/live/004984.jpg,0,0,0,0
Data/train/5698/live/004985.jpg,0,0,0,0
Data/train/10113/live/004986.jpg,0,0,0,0
Data/train/8401/live/004987.jpg,0,0,0,0
Data/train/7402/spoof/004988.jpg,8,1,1,1
Data/train/353/live/004989.jpg,0,0,0,0
Data/train/5761/spoof/004990.jpg,6,3,1,1
Data/train/367/spoof/004991.jpg,1,1,1,1
Data/train/8121/spoof/004992.jpg,8,4,2,1
Data/train/8203/spoof/004993.jpg,9,1,1,1
Data/train/2537/spoof/004994.jpg,3,2,1,1
Data/train/8783/live/004995.jpg,0,0,0,0
Data/train/2913/spoof/004996.jpg,3,1,2,1
Data/train/2451/spoof/004997.jpg,3,1,1,1
Data/train/2118/live/004998.jpg,0,0,0,0
Data/train/2996/live/004999.jpg,0,0,0,0
Data/train/1997/spoof/005000.jpg,2,3,2,1
Data/train/1259/spoof/005001.jpg,2,1,1,1
Data/train/1459/spoof/005002.jpg,2,1,1,1
Data/train/7858/spoof/005003.jpg,8,4,1,1
Data/train/8650/spoof/005004.jpg,9,2,1,1
Data/train/2890/spoof/005005.jpg,3,1,2,1
Data/train/8498/live/005006.jpg,0,0,0,0
Data/train/5951/spoof/005007.jpg,6,1,2,1
Data/train/3390/live/005008.jpg,0,0,0,0
Data/train/6969/live/005009.jpg,0,0,0,0
Data/train/5974/spoof/005010.jpg,6,1,2,1
Data/train/7749/spoof/005011.jpg,8,3,1,1
Data/train/9350/spoof/005012.jpg,10,1,1,1
Data/train/7124/spoof/005013.jpg,7,4,2,1
Data/train/6042/live/005014.jpg,0,0,0,0
Data/train/5819/spoof/005015.jpg,6,4,1,1
Data/train/742/live/005016.jpg,0,0,0,0
Data/train/8208/live/005017.jpg,0,0,0,0
Data/train/53/spoof/005018.jpg,1,1,1,1
Data/train/2323/spoof/005019.jpg,3,1,1,1
Data/train/59/spoof/005020.jpg,1,1,1,1
Data/train/9956/spoof/005021.jpg,10,1,2,1
Data/train/8922/live/005022.jpg,0,0,0,0
Data/train/3529/spoof/005023.jpg,4,1,1,1
Data/train/9165/live/005024.jpg,0,0,0,0
Data/train/5499/live/005025.jpg,0,0,0,0
Data/train/1688/spoof/005026.jpg,2,3,1,1
Data/train/2495/live/005027.jpg,0,0,0,0
Data/train/9329/spoof/005028.jpg,10,1,1,1
Data/train/3860/live/005029.jpg,0,0,0,0
Data/train/9757/spoof/005030.jpg,10,2,1,1
Data/train/6143/live/005031.jpg,0,0,0,0
Data/train/6227/spoof/005032.jpg,7,1,1,1
Data/train/5064/spoof/005033.jpg,5,3,2,1
Data/train/6890/spoof/005034.jpg,7,4,1,1
Data/train/8354/live/005035.jpg,0,0,0,0
Data/train/9309/spoof/005036.jpg,10,1,1,1
Data/train/1453/spoof/005037.jpg,2,1,1,1
Data/train/1549/live/005038.jpg,0,0,0,0
Data/train/1774/spoof/005039.jpg,2,4,1,1
Data/train/9147/spoof/005040.jpg,9,4,2,1
Data/train/2075/spoof/005041.jpg,3,1,1,1
Data/train/52/live/005042.jpg,0,0,0,0
Data/train/6368/live/005043.jpg,0,0,0,0
Data/train/2976/live/005044.jpg,0,0,0,0
Data/train/266/live/005045.jpg,0,0,0,0
Data/train/9694/spoof/005046.jpg,10,2,1,1
Data/train/4421/spoof/005047.jpg,5,1,1,1
Data/train/617/spoof/005048.jpg,1,3,1,1
Data/train/9776/spoof/005049.jpg,10,2,1,1
Data/train/6027/spoof/005050.jpg,6,2,2,1
Data/train/9406/live/005051.jpg,0,0,0,0
Data/train/6129/live/005052.jpg,0,0,0,0
Data/train/8043/live/005053.jpg,0,0,0,0
Data/train/8254/spoof/005054.jpg,9,1,1,1
Data/train/452/spoof/005055.jpg,1,2,1,1
Data/train/6449/spoof/005056.jpg,7,1,1,1
Data/train/6162/live/005057.jpg,0,0,0,0
Data/train/9280/spoof/005058.jpg,10,1,1,1
Data/train/8063/spoof/005059.jpg,8,2,2,1
Data/train/3179/spoof/005060.jpg,4,1,1,1
Data/train/5289/live/005061.jpg,0,0,0,0
Data/train/6579/live/005062.jpg,0,0,0,0
Data/train/3392/spoof/005063.jpg,4,2,1,1
Data/train/4801/spoof/005064.jpg,5,4,1,1
Data/train/6342/live/005065.jpg,0,0,0,0
Data/train/9320/live/005066.jpg,0,0,0,0
Data/train/4310/spoof/005067.jpg,5,1,1,1
Data/train/9506/live/005068.jpg,0,0,0,0
Data/train/9074/spoof/005069.jpg,9,2,2,1
Data/train/2372/spoof/005070.jpg,3,1,1,1
Data/train/8622/spoof/005071.jpg,9,3,1,1
Data/train/3298/live/005072.jpg,0,0,0,0
Data/train/9372/spoof/005073.jpg,10,1,1,1
Data/train/2248/spoof/005074.jpg,3,1,1,1
Data/train/6086/spoof/005075.jpg,6,3,2,1
Data/train/5111/spoof/005076.jpg,5,1,1,1
Data/train/2891/spoof/005077.jpg,3,1,2,1
Data/train/137/spoof/005078.jpg,1,1,1,1
Data/train/4941/live/005079.jpg,0,0,0,0
Data/train/8897/spoof/005080.jpg,9,4,1,1
Data/train/6597/spoof/005081.jpg,7,2,1,1
Data/train/136/spoof/005082.jpg,1,1,1,1
Data/train/4659/live/005083.jpg,0,0,0,0
Data/train/1530/spoof/005084.jpg,2,2,1,1
Data/train/3964/spoof/005085.jpg,4,1,2,1
Data/train/8294/spoof/005086.jpg,9,1,1,1
Data/train/7284/spoof/005087.jpg,8,1,1,1
Data/train/5248/spoof/005088.jpg,6,1,1,1
Data/train/6168/spoof/005089.jpg,7,1,1,1
Data/train/1885/live/005090.jpg,0,0,0,0
Data/train/5180/spoof/005091.jpg,6,1,1,1
Data/train/6086/spoof/005092.jpg,6,3,2,1
Data/train/5933/live/005093.jpg,0,0,0,0
Data/train/446/spoof/005094.jpg,1,2,1,1
Data/train/7293/spoof/005095.jpg,8,1,1,1
Data/train/5796/spoof/005096.jpg,6,4,1,1
Data/train/8059/live/005097.jpg,0,0,0,0
Data/train/6912/spoof/005098.jpg,7,1,2,1
Data/train/1068/spoof/005099.jpg,2,1,1,1
Data/train/1820/spoof/005100.jpg,2,1,2,1
Data/train/8229/spoof/005101.jpg,9,2,1,1
Data/train/1771/spoof/005102.jpg,2,4,1,1
Data/train/742/spoof/005103.jpg,1,4,1,1
Data/train/4664/spoof/005104.jpg,5,2,1,1
Data/train/2784/spoof/005105.jpg,3,4,1,1
Data/train/6100/live/005106.jpg,0,0,0,0
Data/train/5141/spoof/005107.jpg,6,1,1,1
Data/train/2240/live/005108.jpg,0,0,0,0
Data/train/2206/spoof/005109.jpg,3,1,1,1
Data/train/8453/spoof/005110.jpg,9,1,1,1
Data/train/6889/live/005111.jpg,0,0,0,0
Data/train/8686/spoof/005112.jpg,9,2,1,1
Data/train/3663/live/005113.jpg,0,0,0,0
Data/train/5440/spoof/005114.jpg,6,1,1,1
Data/train/7515/live/005115.jpg,0,0,0,0
Data/train/239/spoof/005116.jpg,1,1,1,1
Data/train/4284/live/005117.jpg,0,0,0,0
Data/train/2802/spoof/005118.jpg,3,4,1,1
Data/train/9505/spoof/005119.jpg,10,1,1,1
Data/train/779/spoof/005120.jpg,1,1,2,1
Data/train/469/spoof/005121.jpg,1,1,1,1
Data/train/2663/spoof/005122.jpg,3,2,1,1
Data/train/2897/live/005123.jpg,0,0,0,0
Data/train/8788/spoof/005124.jpg,9,3,1,1
Data/train/9949/spoof/005125.jpg,10,1,2,1
Data/train/7382/spoof/005126.jpg,8,1,1,1
Data/train/9772/live/005127.jpg,0,0,0,0
Data/train/8898/spoof/005128.jpg,9,4,1,1
Data/train/6861/spoof/005129.jpg,7,4,1,1
Data/train/7190/spoof/005130.jpg,8,1,1,1
Data/train/8907/live/005131.jpg,0,0,0,0
Data/train/9302/spoof/005132.jpg,10,1,1,1
Data/train/6398/spoof/005133.jpg,7,1,1,1
Data/train/102/spoof/005134.jpg,7,1,1,1
Data/train/6035/spoof/005135.jpg,6,2,2,1
Data/train/5161/live/005136.jpg,0,0,0,0
Data/train/1170/spoof/005137.jpg,2,1,1,1
Data/train/5079/spoof/005138.jpg,5,3,2,1
Data/train/656/spoof/005139.jpg,1,3,1,1
Data/train/6325/live/005140.jpg,0,0,0,0
Data/train/4105/live/005141.jpg,0,0,0,0
Data/train/3918/spoof/005142.jpg,4,1,2,1
Data/train/1047/spoof/005143.jpg,2,1,1,1
Data/train/3292/live/005144.jpg,0,0,0,0
Data/train/7448/spoof/005145.jpg,8,1,1,1
Data/train/8600/spoof/005146.jpg,9,1,1,1
Data/train/1170/live/005147.jpg,0,0,0,0
Data/train/4540/spoof/005148.jpg,5,1,1,1
Data/train/3466/spoof/005149.jpg,4,1,1,1
Data/train/2945/spoof/005150.jpg,3,1,2,1
Data/train/2454/spoof/005151.jpg,3,1,1,1
Data/train/8139/live/005152.jpg,0,0,0,0
Data/train/9032/spoof/005153.jpg,9,1,2,1
Data/train/5776/live/005154.jpg,0,0,0,0
Data/train/8909/spoof/005155.jpg,9,4,1,1
Data/train/2777/live/005156.jpg,0,0,0,0
Data/train/7552/live/005157.jpg,0,0,0,0
Data/train/251/spoof/005158.jpg,1,1,1,1
Data/train/6899/live/005159.jpg,0,0,0,0
Data/train/4583/live/005160.jpg,0,0,0,0
Data/train/6350/spoof/005161.jpg,7,1,1,1
Data/train/2120/live/005162.jpg,0,0,0,0
Data/train/4134/spoof/005163.jpg,5,1,1,1
Data/train/2610/spoof/005164.jpg,3,2,1,1
Data/train/7865/spoof/005165.jpg,8,4,1,1
Data/train/8615/live/005166.jpg,0,0,0,0
Data/train/7846/spoof/005167.jpg,8,4,1,1
Data/train/6334/live/005168.jpg,0,0,0,0
Data/train/2706/spoof/005169.jpg,3,3,1,1
Data/train/7150/spoof/005170.jpg,8,1,1,1
Data/train/5865/spoof/005171.jpg,6,4,1,1
Data/train/3106/spoof/005172.jpg,4,1,1,1
Data/train/4588/spoof/005173.jpg,5,2,1,1
Data/train/1896/spoof/005174.jpg,2,1,2,1
Data/train/124/spoof/005175.jpg,7,1,1,1
Data/train/4542/spoof/005176.jpg,5,1,1,1
Data/train/7151/spoof/005177.jpg,8,1,1,1
Data/train/6072/spoof/005178.jpg,6,3,2,1
Data/train/1384/live/005179.jpg,0,0,0,0
Data/train/5542/live/005180.jpg,0,0,0,0
Data/train/9336/spoof/005181.jpg,10,1,1,1
Data/train/6227/live/005182.jpg,0,0,0,0
Data/train/2288/live/005183.jpg,0,0,0,0
Data/train/2960/live/005184.jpg,0,0,0,0
Data/train/9758/live/005185.jpg,0,0,0,0
Data/train/7169/live/005186.jpg,0,0,0,0
Data/train/2192/spoof/005187.jpg,3,1,1,1
Data/train/7391/spoof/005188.jpg,8,1,1,1
Data/train/6483/spoof/005189.jpg,7,1,1,1
Data/train/5438/spoof/005190.jpg,6,1,1,1
Data/train/8274/spoof/005191.jpg,9,1,1,1
Data/train/2807/spoof/005192.jpg,3,4,1,1
Data/train/7347/spoof/005193.jpg,8,1,1,1
Data/train/8865/spoof/005194.jpg,9,4,1,1
Data/train/9722/spoof/005195.jpg,10,2,1,1
Data/train/6695/spoof/005196.jpg,7,2,1,1
Data/train/98/spoof/005197.jpg,1,1,1,1
Data/train/6170/live/005198.jpg,0,0,0,0
Data/train/4284/live/005199.jpg,0,0,0,0
Data/train/2504/spoof/005200.jpg,3,1,1,1
Data/train/799/spoof/005201.jpg,1,1,2,1
Data/train/407/spoof/005202.jpg,1,1,1,1
Data/train/2542/live/005203.jpg,0,0,0,0
Data/train/3791/live/005204.jpg,0,0,0,0
Data/train/5537/spoof/005205.jpg,6,1,1,1
Data/train/969/spoof/005206.jpg,1,3,2,1
Data/train/6569/spoof/005207.jpg,7,1,1,1
Data/train/3724/live/005208.jpg,0,0,0,0
Data/train/8256/live/005209.jpg,0,0,0,0
Data/train/8398/spoof/005210.jpg,9,1,1,1
Data/train/372/spoof/005211.jpg,1,1,1,1
Data/train/1033/spoof/005212.jpg,2,1,1,1
Data/train/391/spoof/005213.jpg,1,1,1,1
Data/train/2144/live/005214.jpg,0,0,0,0
Data/train/8210/spoof/005215.jpg,9,2,1,1
Data/train/1457/live/005216.jpg,0,0,0,0
Data/train/9656/spoof/005217.jpg,10,2,1,1
Data/train/3417/spoof/005218.jpg,4,1,1,1
Data/train/1344/spoof/005219.jpg,2,1,1,1
Data/train/1429/live/005220.jpg,0,0,0,0
Data/train/7048/live/005221.jpg,0,0,0,0
Data/train/885/live/005222.jpg,0,0,0,0
Data/train/973/spoof/005223.jpg,1,3,2,1
Data/train/9774/spoof/005224.jpg,10,2,1,1
Data/train/7210/spoof/005225.jpg,8,1,1,1
Data/train/3193/spoof/005226.jpg,4,1,1,1
Data/train/3063/spoof/005227.jpg,3,4,2,1
Data/train/4482/spoof/005228.jpg,5,1,1,1
Data/train/4870/live/005229.jpg,0,0,0,0
Data/train/6527/spoof/005230.jpg,7,1,1,1
Data/train/2351/spoof/005231.jpg,3,1,1,1
Data/train/3727/spoof/005232.jpg,4,3,1,1
Data/train/8817/spoof/005233.jpg,9,3,1,1
Data/train/8785/spoof/005234.jpg,9,3,1,1
Data/train/9564/spoof/005235.jpg,10,1,1,1
Data/train/8534/live/005236.jpg,0,0,0,0
Data/train/6874/spoof/005237.jpg,7,4,1,1
Data/train/742/live/005238.jpg,0,0,0,0
Data/train/2542/spoof/005239.jpg,3,2,1,1
Data/train/457/live/005240.jpg,0,0,0,0
Data/train/9734/spoof/005241.jpg,10,2,1,1
Data/train/3713/spoof/005242.jpg,4,3,1,1
Data/train/7127/spoof/005243.jpg,7,4,2,1
Data/train/9789/spoof/005244.jpg,10,3,1,1
Data/train/3563/spoof/005245.jpg,4,2,1,1
Data/train/4642/spoof/005246.jpg,5,2,1,1
Data/train/9730/live/005247.jpg,0,0,0,0
Data/train/4114/spoof/005248.jpg,4,1,1,1
Data/train/9789/live/005249.jpg,0,0,0,0
Data/train/7330/live/005250.jpg,0,0,0,0
Data/train/9695/live/005251.jpg,0,0,0,0
Data/train/5225/spoof/005252.jpg,6,1,1,1
Data/train/8127/spoof/005253.jpg,8,4,2,1
Data/train/5356/spoof/005254.jpg,6,1,1,1
Data/train/3427/live/005255.jpg,0,0,0,0
Data/train/5122/spoof/005256.jpg,6,1,1,1
Data/train/1424/spoof/005257.jpg,2,1,1,1
Data/train/3671/live/005258.jpg,0,0,0,0
Data/train/8177/live/005259.jpg,0,0,0,0
Data/train/8073/live/005260.jpg,0,0,0,0
Data/train/8290/live/005261.jpg,0,0,0,0
Data/train/7191/spoof/005262.jpg,8,1,1,1
Data/train/3586/live/005263.jpg,0,0,0,0
Data/train/1694/spoof/005264.jpg,2,3,1,1
Data/train/2382/spoof/005265.jpg,3,1,1,1
Data/train/1757/live/005266.jpg,0,0,0,0
Data/train/6413/live/005267.jpg,0,0,0,0
Data/train/2384/spoof/005268.jpg,3,1,1,1
Data/train/4219/spoof/005269.jpg,5,1,1,1
Data/train/6761/spoof/005270.jpg,7,3,1,1
Data/train/8108/spoof/005271.jpg,8,3,2,1
Data/train/4484/spoof/005272.jpg,5,1,1,1
Data/train/926/spoof/005273.jpg,1,2,2,1
Data/train/7431/spoof/005274.jpg,8,1,1,1
